6971	-age,-all,-ed,-es,-ible,-ide,-on,-or,-wide,carbo-,di-,em-,over-,re-	25 - Percentage of overall worldwide carbon dioxide emissions the United States is responsible for.
6972	-ate,-ed,-er,-ide,-ing,-ise,-on,af-,carbo-,di-,em-,off-,re-	53 - Number of days after taking office that Bush reneged on his campaign promise to regulate carbon dioxide emissions from power plants.
6973	-age,-an,-ase,-ent,-er,-ide,-ing,-on,ab-,carbo-,cen-,di-,em-,in-,ov-,un-	14 - Percentage carbon dioxide emissions will increase over the next 10 years under Bush's own global-warming plan (an increase of 30 per cent above their 1990 levels).
6974	-al,-ation,-ed,-en,-er,-id,-ing,-ive,-st,-tion,ac-,ad-,be-,co-,sub-	5 - Number of years the Bush administration said in 2003 that global warming must be further studied before substantive action could be taken.
6975	-al,-an,-ed,-ee,-er,-es,-ey,-ing,an-,chemi-,con-,ind-,mini-,re-	$44m- Amount the Bush-Cheney 2000 campaign and the Republican National Committee received in contributions from the fossil fuel, chemical, timber, and mining industries.
6976	-al,-ation,-ee,-er,-ing,-st,down-,en-,off-,re-	200 - Number of regulation rollbacks downgrading or weakening environmental laws in Bush's first three years in office.
6977	-an,-ation,-er,-ergy,-es,-et,-ful,-ite,-ix,-ry,-st,ad-,al-,an-,ap-,en-,in-,ind-,off-	31 - Number of Bush administration appointees who are alumni of the energy industry (includes four cabinet secretaries, the six most powerful White House officials, and more than 20 other high-level appointees).
6978	-ate,-ation,-cy,-ed,-en,-ence,-er,-es,-est,-ible,-ious,-ment,-or,ad-,af-,al-,an-,be-,en-,im-,in-,new-,re-	50= Approximate number of policy changes and regulation rollbacks injurious to the environment that have been announced by the Bush administration on Fridays after 5pm, a time that makes it all but impossible for news organisations to relay the information to the widest possible audience.
6979	-age,-al,-cline,-ency,-er,-ment,-st,-tion,ac-,ag-,dec-,en-,un-	50 - Percentage decline in Environmental Protection Agency enforcement actions against polluters under Bush's watch.
6980	-age,-al,-cline,-es,-or,dec-,en-,off-,to-	34 - Percentage decline in criminal penalties for environmental crimes since Bush took office.
6981	-age,-al,-cline,-es,-or,dec-,en-,off-,to-	50 - Percentage decline in civil penalties for environmental crimes since Bush took office.
6982	-an,-ed,-en,-es,-ic,-ing,-ly,ana-,con-,eco-,histo-,re-	$6.1m - Amount the EPA historically valued each human life when conducting economic analyses of proposed regulations.
6983	-an,-ation,-ed,-en,-es,-ing,ad-,ana-,con-,re-	$3.7m - Amount the EPA valued each human life when conducting analyses of proposed regulations during the Bush administration.
6984	-ate,-er,-ergy,-es,-on,-th,cor-,en-,inter-	62 - Number of members of Cheney's 63-person Energy Task Force with ties to corporate energy interests.
6985	-ed,-er,-ergy,-tend,at-,en-	0 - Number of environmentalists asked to attend Cheney's Energy Task Force meetings.
6986	-ed,-er,-ergy,-es,be-,in-,mon-,re-	6 - Number of months before 11 September that Cheney's Energy Task Force investigated Iraq's oil reserves.
6987	-age,-ation,-ish	2 - Percentage of the world's population that is British.
6988	-age,-ed,-in	2 - Percentage of the world's oil used by Britain.
6989	-age,-an,-ation	5 - Percentage of the world's population that is American.
6990	-age,-ed	25 - Percentage of the world's oil used by America.
6991	-age,-ed,-es,im-,re-	63 - Percentage of oil the United States imported in 2003, a record high.
6992	-ar,-ative,-ed,-er,-es,-ture,de-,in-,pre-,un-	24,000 - Estimated number of premature deaths that will occur under Bush's Clear Skies initiative.
6993	-ean,-er,-ing,-ry,ind-	300 - Number of Clean Water Act violations by the mountaintop-mining industry in 2003.
6994	-ar,-ary,-er,-es,-est,-ic,bi-,gen-,to-	750,000 - Tons of toxic waste the US military, the world's biggest polluter, generates around the world each year.
6995	-ar,-ed,-er,-es,-ic,-ite,-or,-st,ex-,to-	$3.8bn - Amount in the Superfund trust fund for toxic site clean-ups in 1995, the Year "polluter pays" fees expired.
6996	-ed,-ic,-ite,-or,-st,to-,un-	$0 - Amount of uncommitted dollars in the Superfund trust fund for toxic site clean-ups in 2003.
6997	-al,-ar,-ation,-ed,-ence,-er,-es,-ing,-st,-tion,ad-,co-,deci-,end-,prot-,re-,un-	270 - Estimated number of court decisions citing federal Negligence in endangered-species protection that remained unheeded during the first year of the Bush administration.
6998	-age,-ed,-en,-ly,-ment,-ose,allo-,deci-,ind-	100 - Percentage of those decisions that Bush then decided to allow the government to ignore indefinitely.
6999	-age,-ance,-ed,-fer,-most,-ont,-th,al-,in-	50- Percentage of screened workers at Ground Zero who now suffer from long-term health problems, almost half of whom don't have health insurance.
7000	-age,-fer	78 - Percentage of workers at Ground Zero who now suffer from lung ailments.
7001	-age,-ar,-fer,-ose	88 - Percentage of workers at Ground Zero who Now suffer from ear, nose, or throat problems.
7002	-an,-ana,-ed,-er,-es,-ine,-ory,-st,dis-,histo-,on-	22 - Asbestos levels at Ground Zero were 22 times higher than the levels in Libby, Montana, where the W R Grace mine produced one of the worst Superfund disasters in US history.
7003	-al,-ary,-ation,-ed,-en,-er,-ic,-ity,ad-,al-,an-,be-,is-	1 - Number of Bush administration public statements on National security issued between 20 January 2001 and 10 September 2001 that mentioned al-Qa'ida.
7004	-al,-ation,-ed,-ein,-er,-ic,-ity,ad-,an-,de-	104 - Number of Bush administration public statements on National security and defense in the same period that mentioned Iraq or Saddam Hussein.
7005	-al,-ation,-ed,-ence,-er,-ic,-ile,-ity,ad-,an-,de-,mis-	101 - Number of Bush administration public statements on National security and defense in the same period that mentioned missile defence.
7006	-al,-ation,-ed,-er,-ic,-ity,-tion,ad-,an-,de-	65 - Number of Bush administration public statements on National security and defense in the same period that mentioned weapons of mass destruction.
7007	-ate,-ed,-ee,-en,-er,-es,-in,-ion,ad-,bi-	0 - Number of times Bush mentioned Osama bin Laden in his three State of the Union addresses.
7008	-ate,-ed,-ee,-er,-es,-ion,-ism,ad-,ter-	73 - Number of times that Bush mentioned terrorism or terrorists in his three State of the Union addresses.
7009	-ate,-ed,-ee,-er,-es,-ion,ad-,re-	83 - Number of times Bush mentioned Saddam, Iraq, or regime (as in change) in his three State of the Union addresses.
7010	-ar,-ary,-ation,-ed,-es,-ial,-ing,-ly,-or,an-,re-	$1m - Estimated value of a painting the Bush Presidential Library in College Station, Texas, received from Prince Bandar, Saudi Arabia's ambassador to the United States and Bush family friend.
7011	-ate,-ed,-ee,-er,-es,-ia,-ion,ad-	0 - Number of times Bush mentioned Saudi Arabia in his three State of the Union addresses.
7012	-age,-ase,-ed,-en,-es,-ian,-ic,-ing,an-,be-,in-,re-	1,700- Percentage increase between 2001 and 2002 of Saudi Arabian spending on public relations in the United States.
7013	-age,-er,-ia	79 - Percentage of the 11 September hijackers who came from Saudi Arabia.
7014	-er,-ess,-ial,-ose,-ry,ent-	3 = Number of 11 September hijackers whose entry visas came through special US-Saudi "Visa Express" programme.
7015	-ed,-en,-er,-es,-in,-ing,-ly,-most,af-,al-,im-,in-	140 - Number of Saudis, including members of the Bin Laden family, evacuated from United States almost immediately after 11 September.
7016	-al,-ation,-ed,-er,-es,-isation,-ive,ac-,ag-,al-,an-,co-,ill-,im-	14 - Number of Immigration and Naturalisation Service (INS) agents assigned to track down 1,200 known illegal immigrants in the United States from countries where al-Qa'ida is active.
7017	-ant,-er,-gate,-ion,-ite,-ling,at-,in-	$3m - Amount the White House was willing to grant the 9/11 Commission to investigate the 11 September attacks.
7018	-ed,-ial,ag-,ap-	$0 - Amount approved by George Bush to hire more INS special agents.
7019	-et,-ing,-ism,ex-,ter-	$10m- Amount Bush cut from the INS's existing terrorism budget.
7020	-ed,-ia,-ion,-le,com-,in-	$50m - Amount granted to the commission that looked into the Columbia space shuttle crash.
7021	-al,-ed,-en,-ion,-ling,com-	$5m - Amount a 1996 federal commission was given to study legalised gambling.
7022	-ed,-en,-er,-ic,-ing,-or,-st,an-,be-,mid-	7 - Number of Arabic linguists fired by the US army between mid-August and mid-October 2002 for being gay.
7023	-an,-ary	George Bush: Military man
7024	-al,-ar,-ard,-ation,-ed,-es,-ly,be-	1972 - Year that Bush walked away from his pilot duties in the Texas National Guard, Nearly two years before his six-year obligation was up.
7025	-ard,-ed,-one,-or,-ward,an-,co-,con-,off-	$3,500 - Reward a group of veterans offered in 2000 for anyone who could confirm Bush's Alabama guard service.
7026	-en,-er,-ing,uni-	600-700 - Number of guardsmen who were in Bush's unit during that period.
7027	-ard,-ation,-en,-er,-th,-ward,ab-,for-,in-	0 - Number of guardsmen from that period who came forward with information about Bush's guard service.
7028	-an,-ant,-ar,-ard,-ary,-cy,-ed,-ence,-ent,-er,-es,-ey,-ick,-in,-ite,-le,-mer,an-,com-,for-	0 - Number of minutes that President Bush, Vice-President Dick Cheney, the Defence Secretary, Donald Rumsfeld, the assistant Defence Secretary, Paul Wolfowitz, the former chairman of the Defence Policy Board, Richard Perle, and the White House Chief of Staff, Karl Rove - the main proponents of the war in Iraq -served in combat (combined).
7029	-al,-ar,-ate,-ed,-er,-form,-gon,-ian,-ing,-ly,im-,uni-	0 - Number of principal civilian or Pentagon staff members who planned the war who have immediate family members serving in uniform in Iraq.
7030	-ary,-ate,-er,-es,-ing,an-	8 - Number of members of the US Senate and House of Representatives who have a child serving in the military.
7031	-ad,-ed,-ent,-er,-gon,-ing,-or,in-	10 - Number of days that the Pentagon spent investigating a soldier who had called the President "a joke" in a letter to the editor of a Newspaper.
7032	-age,-ase,-en,-es,an-,be-,in-,to-	46 - Percentage increase in sales between 2001 and 2002 of GI Joe figures (children's toys).
7033	-itious,-or	Ambitious warrior
7034	-ed,-en,-er,-ing,an-,at-,com-,in-,off-,ov-	2 - Number of Nations that George Bush has attacked and taken over since coming into office.
7035	-al,-ary,-ate,-ed,-ence,-er,-es,-th,co-,pre-,re-,to-	130 - Approximate Number of countries (out of a total of 191 recognised by the United Nations) with a US military presence.
7036	-age,-ary,-ence,-ing,de-,ent-	43 - Percentage of the entire world's military spending that the US spends on defence.
7037	-ar,-ion,be-,in-	(That was in 2002, the year before the invasion of Iraq.)
7038	-ary,-ed,-et,-or	$401.3b - Proposed military budget for 2004.
7040	-ar,-ein,-en,-ial,-le,-st,en-	1983 - The year in which Donald Rumsfeld, Ronald Reagan's special envoy to the Middle East, gave Saddam Hussein a pair of golden spurs as a gift.
7041	-en,-er,-in,af-,at-,bi-,re-	2.5 - Number of hours after Rumsfeld learnt that Osama bin Laden was a suspect in the 11 September attacks that he brought up reasons to "hit" Iraq.
7042	-ade,-an,-ary,-ation,-ative,-en,-er,-ia,-ing,-ry,ac-,ad-,an-,be-,mis-,off-,to-	237 - Minimum number of misleading statements on Iraq made by top Bush administration officials between 2002 and January 2004, according to the California Representative Henry Waxman.
7043	-ary,-ed,-eous,-er,-est,-ion,-le,-ory,-tion,-wide,histo-,in-,prot-,to-	10m - Estimated number of people worldwide who took to the streets on 21 February 2003, in opposition to the invasion of Iraq, the largest simultaneous protest in world history.
7044	-ary,-ed,-ence,-ite,-ly,-st,co-,mon-,pre-	$2b - Estimated monthly cost of US military presence in Iraq projected by the White House in April 2003.
7045	-al,-ary,-ence,-ing,-ly,-st,ac-,co-,mon-,pre-	$4b - Actual monthly cost of the US military presence in Iraq according to Secretary of Defence Rumsfeld in 2004.
7046	-an,-ed,-ment,-ory,contra-	$15m - Amount of a contract awarded to an American firm to build a cement factory in Iraq.
7047	-an,-ed,-ent,-er,-ing,-ory,af-,con-,de-,pre-	$80,000 - Amount an Iraqi firm spent (using Saddam's confiscated funds) to build the same factory, after delays prevented the American firm from starting it.
7048	-ar,-cy,-es,-ey,-id,-ing,-on,an-,com-	2000 - Year that Cheney said his policy as CEO of Halliburton oil services company was "we wouldn't do anything in Iraq".
7049	-al,-an,-ed,-on,an-,contra-	$4.7b - Total value of contracts awarded to Halliburton in Iraq and Afghanistan.
7050	-ed,-tion,contra-,re-	$680m - Estimated value of Iraq reconstruction contracts awarded to Bechtel.
7051	contra-	$2.8b - Value of Bechtel Corp contracts in Iraq.
7052	-al,-ar,-ed,-or,-st,-th,after-,an-,co-	$120b - Amount the war and its aftermath are projected to cost for the 2004 fiscal year.
7053	-al,-ance,-ary,-ed,-er,-es,-ey,-ing,-ity,-tion,af-,agr-,be-,co-,im-	35 - Number of countries to which the United States suspended military assistance after they failed to sign agreements giving Americans immunity from prosecution before the International Criminal Court.
7054	-able,-age,-an,-ate,-er,-ess,-th,ac-,ur-	92 - Percentage of Iraq's urban areas with access to potable water in late 2002.
7055	-able,-age,-an,-ate,-er,-ess,-th,ac-,ur-	60 - Percentage of Iraq's urban areas with access to potable water in late 2003.
7056	-age,-ar,-ed,be-,un-	55 - Percentage of the Iraqi workforce who were unemployed before the war.
7057	-age,-ar,-ed,-er,af-,un-	80 - Percentage of the Iraqi workforce who are unemployed a Year after the war.
7058	-an,-er,af-,com-,de-	0 - Number of American combat deaths in Germany after the Nazi surrender in May 1945.
7059	-ed,-ly,-th,com-,end-,mon-,off-,to-	37 - Death toll of US soldiers in Iraq in May 2003, the month combat operations "officially" ended.
7060	-ad,-ation,-ed,-er,-ing,-ome,ad-,co-,de-,photo-,re-	0 - Number of coffins of dead soldiers returning home that the Bush administration has permitted to be photographed.
7061	-ad,-ar,-ed,-er,-es,-ial,-ing,-or,at-,be-,de-,re-	0 - Number of memorial services for the returned dead that Bush has attended since the beginning of the war.
