id	affixes	text	zh_ud2.bpe_11198.txt	zh_ud2.bpe_22396.txt	zh_ud2.bpe_44792.txt
3403	第-	因第二届比赛的参赛者被称呼为「星光二班」,第一届的前十强也相对有「星光一班」之称,但多仅在节目上使用.	▁因 第二 届 比赛 的 参赛者 被 称呼 为 「 星光 二 班 」, 第一届 的前 十 强 也 相对 有 「 星光 一班 」 之 称 , 但 多 仅 在 节目 上 使用 .	▁因 第二 届 比赛的 参赛者 被 称呼 为 「 星光 二 班 」, 第一届 的前 十 强 也相对 有 「 星光 一班 」 之称 , 但 多 仅 在 节目 上 使用 .	▁因 第二 届比赛的 参赛者 被 称呼 为 「 星光二班 」, 第一届的前 十 强 也相对 有 「 星光一班 」 之称 , 但 多 仅 在 节目 上 使用 .
3404	-手	他有著为了能够贯彻这信念,不管对手有多强大都能泰然面对的强韧之心.	▁他 有著 为了 能够 贯 彻 这 信 念 , 不 管 对手 有多 强大 都 能 泰然 面对 的 强 韧 之 心 .	▁他 有著 为了 能够 贯 彻 这 信 念 , 不管对手 有多 强大 都能 泰然 面对的 强 韧 之 心 .	▁他 有著 为了 能够 贯 彻 这 信 念 , 不管对手有多 强大都能 泰然面对的 强 韧 之 心 .
3405	小-	强风毁坏了该国东部很多电缆和电话线,使数千人失去联系达数小时,直至线路被修好.	▁ 强 风 毁 坏 了 该国 东部 很多 电缆 和 电话 线 , 使 数 千人 失去 联系 达 数 小时 , 直至 线路 被 修 好 .	▁ 强风 毁坏了 该国 东部 很多 电缆 和 电话 线 , 使数 千人 失去 联系 达 数 小时 , 直至 线路 被 修 好 .	▁ 强风 毁坏了该国 东部 很多 电缆 和 电话 线 , 使数千人失去 联系 达 数 小时 , 直至 线路 被 修 好 .
3408	-家	游戏后玩家可得经验点数,可被用来解锁备用服装、音乐、艺术图和其他奖励.	▁游戏 后 玩家 可 得 经验 点 数 , 可 被 用来 解 锁 备 用 服装 、 音乐 、 艺术 图 和其他 奖励 .	▁游戏 后 玩家可 得 经验 点数 , 可 被 用来 解 锁 备 用 服装 、 音乐 、 艺术 图 和其他 奖励 .	▁游戏 后玩家可得 经验点数 , 可 被 用来 解 锁备用服装 、 音乐 、 艺术 图 和其他 奖励 .
3409	-地,-手	整个抢金库计划由锋一手指挥,但在行动前已被明、华一行人跟踪到行动基地,并爆发激战.	▁ 整个 抢 金 库 计划 由 锋 一手 指挥 , 但在 行动 前 已被 明 、 华 一 行 人 跟 踪 到 行动 基地 , 并 爆发 激 战 .	▁整个抢 金库 计划 由 锋 一手 指挥 , 但在 行动 前 已被 明 、 华 一行人 跟踪 到 行动 基地 , 并 爆发 激战 .	▁整个抢 金库计划由 锋一手指挥 , 但在 行动 前 已被 明 、 华 一行人 跟踪 到 行动 基地 , 并爆发激战 .
3410	-们	不久之后,不寻常的「毁灭」和难以解释的事情开始在镇里发生,当局试图掩盖真相----这比他们想像中要更加恐怖.	▁不久之后 , 不 寻 常的 「 毁灭 」 和 难以 解释 的事情 开始在 镇 里 发生 , 当局 试图 掩 盖 真相 ---- 这 比 他们 想像 中 要 更加 恐怖 .	▁不久之后 , 不 寻常的 「 毁灭 」 和 难以解释 的事情 开始在 镇 里 发生 , 当局 试图 掩 盖 真相 ---- 这 比 他们 想像中 要 更加 恐怖 .	▁不久之后 , 不 寻常的 「 毁灭 」 和难以解释 的事情 开始在镇里 发生 , 当局 试图 掩 盖 真相 ---- 这 比 他们 想像中要更加 恐怖 .
3411	-学	这对一般数学是不成立的,但是为何有合理的解释?	▁这 对 一般 数学 是不 成立的 , 但是 为 何 有 合理的 解释 ?	▁这对 一般 数学 是不 成立的 , 但是 为何有 合理的 解释 ?	▁这对 一般 数学 是不成立的 , 但是为何有 合理的解释 ?
3412	超-	另外、在本作中都通称为爱娜、爱娜兹薇的名字由来则是来自于情报志的『超重神GravionGravion设定书』的设定资料.	▁另外 、 在 本作 中 都 通 称为 爱 娜 、 爱 娜 兹 薇 的名字 由来 则是 来自于 情报 志 的 『 超 重 神 G ra v ion ▁G ra v ion 设定 书 』 的 设定 资料 .	▁另外 、 在 本作 中都 通称为 爱娜 、 爱娜兹 薇 的名字 由来 则是 来自于 情报 志的 『 超 重 神 Gra vion ▁G ra vion 设定 书 』 的设定 资料 .	▁另外 、 在 本作中都 通称为爱娜 、 爱娜兹薇 的名字由来 则是 来自于情报 志的 『 超 重 神 Gra vion ▁G ravion 设定 书 』 的设定资料 .
3413	-化	交趾人受到汉族文化的熏陶,开始采取汉族人的姓氏.	▁ 交 趾 人 受到 汉族 文化的 熏 陶 , 开始 采取 汉族 人的 姓氏 .	▁交 趾 人 受到 汉族 文化的 熏 陶 , 开始 采取 汉族 人的 姓氏 .	▁交 趾 人受到汉族 文化的 熏 陶 , 开始 采取 汉族 人的 姓氏 .
3414	-化,-度	从王莽时期开始,中国朝廷开始委派汉族官僚到交趾管理行政,以及推行汉族的政治制度与文化习俗.	▁从 王莽 时期 开始 , 中国 朝廷 开始 委 派 汉族 官僚 到 交 趾 管理 行政 , 以及 推行 汉族 的政治 制度 与 文化 习俗 .	▁从 王莽 时期开始 , 中国 朝廷 开始 委派 汉族 官僚 到交 趾 管理 行政 , 以及 推行 汉族 的政治 制度 与 文化 习俗 .	▁从王莽 时期开始 , 中国 朝廷 开始 委派 汉族 官僚 到交 趾 管理 行政 , 以及 推行 汉族的政治 制度 与 文化 习俗 .
3422	第-	1984年,赵治勲击败林海峰而夺得第8届棋圣头衔.	▁198 4 年 , 赵 治 勲 击败 林 海 峰 而 夺得 第 8 届 棋 圣 头衔 .	▁1984 年 , 赵 治 勲 击败林 海 峰 而 夺得 第 8 届 棋 圣 头衔 .	▁1984 年 , 赵 治 勲击败林 海 峰 而 夺得 第 8 届棋圣头衔 .
3424	第-	赵治勋也进入第1届天元战的轮回战,虽然后来败给加藤正夫.	▁赵 治 勋 也 进入 第 1 届 天 元 战的 轮 回 战 , 虽然 后来 败 给 加 藤 正 夫 .	▁赵 治 勋 也 进入 第 1 届 天 元 战的 轮 回 战 , 虽然 后来 败给 加 藤 正 夫 .	▁赵 治 勋 也 进入 第 1 届 天 元战的轮回 战 , 虽然 后来 败给 加 藤 正 夫 .
3425	-子	此后战乱波及到日本全国,后南朝的皇子也参加了战斗.	▁此后 战乱 波 及 到 日本 全国 , 后 南 朝 的皇 子 也 参加了 战斗 .	▁此后 战乱 波 及 到 日本全国 , 后 南 朝 的皇 子也 参加了 战斗 .	▁此后 战乱波及到 日本全国 , 后南朝的皇 子也参加了 战斗 .
3426	非-	《足球之夜》成功的主要原因被认为是因为年轻的创办人为整个节目注入了新鲜的信息和活力,另一个原因是当时的中国国内足球联赛也非常火爆.	▁《 足球 之 夜 》 成功 的主要 原因 被认为是 因为 年轻的 创办 人为 整个 节目 注 入了 新鲜 的 信息 和 活 力 , 另一个 原因是 当时的 中国 国内 足球 联赛 也 非常 火 爆 .	▁《 足球 之 夜 》 成功 的主要原因 被认为是 因为 年轻的 创办 人为 整个 节目 注 入了 新鲜 的信息 和 活力 , 另一个 原因是 当时的 中国 国内 足球 联赛 也非常 火 爆 .	▁《 足球 之 夜 》 成功 的主要原因 被认为是 因为年轻的 创办人为整个 节目 注 入了新鲜 的信息和 活力 , 另一个 原因是 当时的 中国 国内 足球 联赛 也非常火爆 .
3428	重-	不论道场内外,控制自己是很重要的课题.	▁不 论 道 场内 外 , 控制 自己是 很 重要的 课 题 .	▁不论 道 场内 外 , 控制 自己是 很重要的 课题 .	▁不论 道场内外 , 控制自己是 很重要的课题 .
3429	-学	青森市中央市民中心前有一块刻有本作一节的文学碑「友情之碑」.	▁ 青 森 市 中央 市民 中心 前 有一 块 刻 有 本作 一 节 的 文学 碑 「 友 情 之 碑 」.	▁青 森 市 中央 市民 中心 前 有一 块 刻有 本作 一 节的 文学 碑 「 友 情 之 碑 」.	▁青森市中央 市民 中心 前 有一 块 刻有 本作一节的 文学 碑 「 友 情 之 碑 」.
3431	第-	而在贝多芬生前,维也纳只上演了其中的三段,而且不是在教堂场合,而是与《第九交响曲》一起的音乐会场合.	▁而在 贝多芬 生 前 , 维也纳 只 上演 了 其中 的三 段 , 而且 不 是在 教堂 场合 , 而是 与 《 第 九 交响 曲 》 一起 的 音乐会 场合 .	▁而在 贝多芬 生前 , 维也纳 只 上演 了其中 的三 段 , 而且 不 是在 教堂 场合 , 而是 与 《 第 九 交响曲 》 一起 的 音乐会 场合 .	▁而在 贝多芬生前 , 维也纳 只 上演了其中 的三 段 , 而且 不 是在 教堂 场合 , 而是 与 《 第九交响曲 》 一起 的 音乐会 场合 .
3432	第-	女王不忍心耽搁他的终身大事,就加速寻亲的步伐,尽快找出第二个人选.	▁女 王 不 忍 心 耽 搁 他的 终 身 大 事 , 就 加 速 寻 亲 的步 伐 , 尽 快 找 出 第二 个人 选 .	▁女王不 忍 心 耽 搁 他的 终身 大事 , 就 加速寻 亲 的步 伐 , 尽 快 找 出 第二 个人 选 .	▁女王不忍 心 耽 搁 他的终身 大事 , 就加速寻 亲的步伐 , 尽 快 找 出 第二 个人 选 .
3433	高-	用完早餐闲谈时他趁机向公主求婚,公主高兴的接受了.	▁ 用 完 早 餐 闲 谈 时 他 趁 机 向 公主 求 婚 , 公主 高 兴 的 接受了 .	▁用 完 早 餐 闲 谈 时 他 趁机 向 公主 求婚 , 公主 高兴的 接受了 .	▁用 完 早 餐 闲 谈 时他趁机向 公主求婚 , 公主高兴的 接受了 .
3437	大-	他在1998年世界杯四分之一决赛义大利和东道主法国队的比赛点球大战中射失点球,最终义大利被法国队淘汰.	▁他在 1998 年 世界杯 四 分之一 决赛 义大利 和 东 道 主 法国 队的 比赛 点 球 大战 中 射 失 点 球 , 最终 义大利 被 法国 队 淘汰 .	▁他在 1998 年世界杯 四分之一 决赛 义大利 和东 道 主 法国 队的 比赛 点球 大战 中 射 失点球 , 最终 义大利 被 法国 队 淘汰 .	▁他在 1998 年世界杯 四分之一决赛 义大利 和东道主法国 队的 比赛点球 大战 中 射 失点球 , 最终 义大利 被 法国 队 淘汰 .
3439	-子	现时跳高的男、女子世界纪录分别为2.45米及2.09米.	▁现时 跳 高的 男 、 女子 世界 纪录 分别为 2. 45 米 及 2 .0 9 米 .	▁现时 跳 高的 男 、 女子 世界 纪录 分别为 2. 45 米 及 2 .09 米 .	▁现时 跳 高的 男 、 女子 世界 纪录 分别为 2. 45 米 及 2 .09 米 .
3440	-员,-家	他亦是朝鲜国家队出战2010南非世界杯的后防球员,并在6月15日朝鲜的首战对巴西队出任正选右后卫.	▁他 亦是 朝鲜 国家队 出战 2010 南非 世界杯 的后 防 球员 , 并在 6 月 15 日 朝鲜 的首 战 对 巴西 队 出任 正选 右 后卫 .	▁他 亦是 朝鲜 国家队 出战 2010 南非 世界杯 的后 防 球员 , 并在 6 月 15 日 朝鲜 的首 战 对 巴西队 出任 正选 右 后卫 .	▁他 亦是 朝鲜国家队 出战 2010 南非世界杯 的后 防 球员 , 并在 6 月 15 日 朝鲜 的首战对 巴西队 出任 正选右后卫 .
3441	-家	游戏中展示了十多个风格各异的山海界国家.	▁游戏 中 展示 了十 多个 风格 各 异 的 山 海 界 国家 .	▁游戏 中 展示 了十 多个 风格 各 异 的 山海界 国家 .	▁游戏 中展示了十 多个 风格 各 异 的 山海界 国家 .
3444	-员	然而由于负责该项目的制作人员中途离职,此机制的开发被迫中止.	▁然而 由于 负责 该 项目 的 制作 人员 中 途 离 职 , 此 机 制的 开发 被迫 中止 .	▁然而 由于 负责 该 项目的 制作 人员 中途 离 职 , 此 机 制的 开发 被迫 中止 .	▁然而 由于 负责 该 项目的 制作人员中途 离 职 , 此 机 制的开发被迫 中止 .
3446	地-	主要来说,巴尔干半岛的内陆领土均为德国的势力范围,而沿海地区则为义大利的势力范围.	▁主要 来说 , 巴尔干 半岛 的 内陆 领土 均为 德国的 势力 范围 , 而 沿海 地区 则为 义大利 的 势力 范围 .	▁主要 来说 , 巴尔干 半岛的 内陆 领土 均为德国的 势力 范围 , 而 沿海 地区 则为 义大利 的势力 范围 .	▁主要来说 , 巴尔干 半岛的 内陆 领土 均为德国的 势力 范围 , 而 沿海 地区 则为 义大利 的势力范围 .
3447	大-	其计划的目的是为了彻底摧毁大敌苏联.	▁其 计划 的 目的是为了 彻底 摧毁 大 敌 苏联 .	▁其 计划 的 目的是为了 彻底 摧毁 大 敌 苏联 .	▁其 计划 的 目的是为了 彻底 摧毁大敌 苏联 .
3448	大-	因此,德国决定将大洋洲划入日本的未来领土中.	▁因此 , 德国 决定将 大 洋 洲 划入 日本 的未来 领土 中 .	▁因此 , 德国 决定将 大 洋 洲 划入 日本 的未来 领土 中 .	▁因此 , 德国 决定将 大 洋 洲 划入 日本的未来 领土 中 .
3449	-家	在东南欧,斯洛伐克、匈牙利、罗马尼亚、保加利亚和塞尔维亚均为德国的卫星国家.	▁在 东南 欧 , 斯洛伐克 、 匈牙利 、 罗马尼亚 、 保加利亚 和 塞尔维亚 均为 德国的 卫星 国家 .	▁在 东南 欧 , 斯洛伐克 、 匈牙利 、 罗马尼亚 、 保加利亚 和 塞尔维亚 均为德国的 卫星 国家 .	▁在 东南 欧 , 斯洛伐克 、 匈牙利 、 罗马尼亚 、 保加利亚 和 塞尔维亚 均为德国的 卫星 国家 .
3450	-者	主要原因和致病机理目前并不清楚,如果患者接受不同血型的输血则发病率会明显升高.	▁主要 原因 和 致 病 机 理 目前 并不 清楚 , 如果 患者 接受 不同 血 型的 输 血 则 发 病 率 会 明显 升 高 .	▁主要 原因 和 致 病 机 理 目前 并不清楚 , 如果 患者 接受 不同 血 型的 输 血 则发病 率 会 明显 升 高 .	▁主要 原因 和 致 病 机 理 目前 并不清楚 , 如果患者接受 不同 血 型的 输 血 则发病 率 会 明显 升 高 .
3453	-们	他们是最常用和广泛使用的气枪.	▁他们 是最 常用 和 广泛 使用的 气 枪 .	▁他们 是最 常用 和 广泛使用的 气 枪 .	▁他们 是最 常用 和广泛使用的 气 枪 .
3454	可-,重-	这些电池可以持续更长的时间,而在同时体积更小,重量更轻,具有更高的毫安和电压.	▁这些 电池 可以 持续 更 长的 时间 , 而在 同时 体积 更 小 , 重 量 更 轻 , 具有 更 高的 毫 安 和 电 压 .	▁这些 电池 可以 持续 更 长的时间 , 而在 同时 体积 更 小 , 重量更 轻 , 具有 更 高的 毫 安 和 电压 .	▁这些 电池 可以 持续 更长的时间 , 而在 同时体积更小 , 重量更轻 , 具有 更 高的 毫 安 和 电压 .
3455	-子	他指责其子溥仪成立满洲国,并拒绝在满洲国常住,此举受到中华民国政府及后来成立的中华人民共和国政府的肯定.	▁他 指 责 其 子 溥仪 成立 满洲国 , 并 拒绝 在 满洲国 常 住 , 此 举 受到 中华民国 政府 及 后来 成立的 中华人民共和国 政府的 肯定 .	▁他 指责 其子 溥仪 成立 满洲国 , 并 拒绝 在 满洲国 常 住 , 此举 受到 中华民国政府 及 后来 成立的 中华人民共和国 政府的 肯定 .	▁他 指责其子溥仪 成立满洲国 , 并 拒绝 在满洲国常住 , 此举受到 中华民国政府 及后来成立的 中华人民共和国 政府的 肯定 .
3456	-家	辅公袥与杜伏威交好,姑家以牧羊为业,常从姑家里偷羊给杜伏威吃.	▁ 辅 公 袥 与 杜 伏 威 交 好 , 姑 家 以 牧 羊 为 业 , 常 从 姑 家里 偷 羊 给 杜 伏 威 吃 .	▁ 辅 公 袥 与 杜伏威 交好 , 姑 家 以牧羊 为 业 , 常 从 姑 家里 偷 羊 给 杜伏威 吃 .	▁ 辅 公 袥 与杜伏威交好 , 姑 家以牧羊 为 业 , 常 从姑家里偷羊 给 杜伏威吃 .
3457	大-	1月11日,各省代表会议通过以《中华民国临时政府组织大纲》为纲领,以南京为临时首都,以红黄蓝白黑五色旗为中华民国国旗,象征五族共和之意.	▁1 月 11 日 , 各省 代表 会议 通过 以 《 中华民国 临时 政府 组织 大 纲 》 为 纲 领 , 以 南京 为 临时 首都 , 以 红 黄 蓝 白 黑 五 色 旗 为 中华民国 国旗 , 象征 五 族 共和 之意 .	▁1 月 11 日 , 各省 代表 会议通过 以 《 中华民国 临时政府 组织 大 纲 》 为 纲 领 , 以 南京 为 临时 首都 , 以红 黄 蓝白黑 五 色 旗 为中华民国 国旗 , 象征 五 族 共和 之意 .	▁1 月 11 日 , 各省 代表 会议通过以 《 中华民国 临时政府组织 大 纲 》 为 纲 领 , 以 南京 为 临时 首都 , 以红 黄蓝白黑 五 色 旗 为中华民国 国旗 , 象征 五 族 共和 之意 .
3459	-头	但王后的毒药实际上已被怀疑王后不怀好意的宫廷药师考尼律斯换成了只是让人暂时形同死去的药物,因而伊摩琴不久后又苏醒了,她发现身著波塞摩斯衣物的克洛顿的无头尸,误以为是波塞摩斯,悲痛欲绝.	▁但 王 后的 毒 药 实际上 已被 怀疑 王后 不 怀 好 意的 宫廷 药 师 考 尼 律 斯 换 成了 只是 让人 暂时 形 同 死去 的 药物 , 因而 伊 摩 琴 不久 后又 苏 醒 了 , 她 发现 身 著 波塞 摩斯 衣 物 的 克 洛 顿 的 无 头 尸 , 误 以为 是 波塞 摩斯 , 悲痛 欲 绝 .	▁但 王 后的 毒药 实际上 已被 怀疑 王后 不 怀 好 意的 宫廷 药 师 考 尼 律 斯 换 成了 只是 让人 暂时 形 同 死去的 药物 , 因而 伊 摩 琴 不久 后又 苏醒 了 , 她 发现 身 著 波塞摩斯 衣 物 的 克洛 顿 的 无 头 尸 , 误以为 是 波塞摩斯 , 悲痛 欲 绝 .	▁但 王 后的 毒药 实际上 已被怀疑王后 不 怀 好 意的 宫廷 药 师 考 尼 律 斯 换 成了 只是 让人暂时形 同死去的 药物 , 因而 伊 摩 琴 不久 后又苏醒 了 , 她 发现 身 著 波塞摩斯衣 物 的 克洛 顿 的 无 头 尸 , 误以为 是波塞摩斯 , 悲痛欲绝 .
